UBIGEO,NOMBRE,DEPARTAMENTO,PROVINCIA,DISTRITO,POBLACION,VIVIENDA,VIVIENDAS CON LUZ,VIVIENDAS SIN LUZ,AREA
302180017,CANTORPAMPA,APURIMAC,ANDAHUAYLAS,TURPO,232,112,55,14,RURAL
302180013,CHAUPIMOLLE,APURIMAC,ANDAHUAYLAS,TURPO,55,35,18,3,RURAL
302180021,CCOCHANCCAY,APURIMAC,ANDAHUAYLAS,TURPO,204,90,53,10,RURAL
302180019,BELEN ANTA,APURIMAC,ANDAHUAYLAS,TURPO,40,20,8,6,RURAL
302180023,TRAMPA,APURIMAC,ANDAHUAYLAS,TURPO,3,9,0,1,RURAL
302180014,SAN CRISTOBAL,APURIMAC,ANDAHUAYLAS,TURPO,24,12,7,1,RURAL
302180032,CCANTOPATA,APURIMAC,ANDAHUAYLAS,TURPO,20,15,4,3,RURAL
302180039,CAPILLA PATA,APURIMAC,ANDAHUAYLAS,TURPO,60,33,23,2,RURAL
302180018,TORACCA,APURIMAC,ANDAHUAYLAS,TURPO,123,68,13,26,RURAL
302180010,ANDINA,APURIMAC,ANDAHUAYLAS,TURPO,22,7,5,2,RURAL
302180035,HUAYLLA PUCRO,APURIMAC,ANDAHUAYLAS,TURPO,22,24,9,2,RURAL
302180038,CRUZCCASA,APURIMAC,ANDAHUAYLAS,TURPO,1,7,0,1,RURAL
302180022,PARACANCHA,APURIMAC,ANDAHUAYLAS,TURPO,39,19,6,10,RURAL
302180011,PARAGUA,APURIMAC,ANDAHUAYLAS,TURPO,148,83,23,22,RURAL
302180012,YANACCMA,APURIMAC,ANDAHUAYLAS,TURPO,213,94,55,8,RURAL
302180003,TAYPICHA,APURIMAC,ANDAHUAYLAS,TURPO,199,81,48,10,RURAL
302180027,SAN JUAN DE VILLA,APURIMAC,ANDAHUAYLAS,TURPO,56,36,14,4,RURAL
302180028,ELMIRA ALTA,APURIMAC,ANDAHUAYLAS,TURPO,38,30,11,4,RURAL
302180029,ELMIRA BAJA,APURIMAC,ANDAHUAYLAS,TURPO,57,22,15,4,RURAL
302180031,SILLHUECC,APURIMAC,ANDAHUAYLAS,TURPO,21,20,7,2,RURAL
302180030,TINTINPATA,APURIMAC,ANDAHUAYLAS,TURPO,32,23,8,1,RURAL
302180026,CRUZ PATA,APURIMAC,ANDAHUAYLAS,TURPO,48,22,14,3,RURAL
302180004,CORANCCO PATA,APURIMAC,ANDAHUAYLAS,TURPO,8,10,4,1,RURAL
302180005,CONTUCNA,APURIMAC,ANDAHUAYLAS,TURPO,179,74,44,18,RURAL
302180007,RANRAPATA,APURIMAC,ANDAHUAYLAS,TURPO,23,11,8,0,RURAL
302180006,PALLACCOCHA,APURIMAC,ANDAHUAYLAS,TURPO,233,137,54,22,RURAL
302180009,SIRENA,APURIMAC,ANDAHUAYLAS,TURPO,22,12,7,0,RURAL
302180001,TURPO,APURIMAC,ANDAHUAYLAS,TURPO,649,346,186,43,URBANO
302180015,SOCOSPATA,APURIMAC,ANDAHUAYLAS,TURPO,487,195,81,73,URBANO
302180024,CCELLACCATA,APURIMAC,ANDAHUAYLAS,TURPO,14,7,0,7,RURAL
302180037,CHAYANSA,APURIMAC,ANDAHUAYLAS,TURPO,9,11,0,6,RURAL
302180008,ISCUCUSANA,APURIMAC,ANDAHUAYLAS,TURPO,3,3,0,1,RURAL
302180025,CCORIPAMPA,APURIMAC,ANDAHUAYLAS,TURPO,0,4,0,0,RURAL
302180034,POLTOCCSA,APURIMAC,ANDAHUAYLAS,TURPO,6,2,0,2,RURAL
302180016,SAN JUAN DE OCCOLLO,APURIMAC,ANDAHUAYLAS,TURPO,352,139,62,37,RURAL
303010096,AYANI,APURIMAC,ANTABAMBA,ANTABAMBA,2,1,0,1,RURAL
